,Unnamed: 0,id,pdfs
42,42,LT,"[['https://investors.larsentoubro.com/upload/Analysttrans/FY2024AnalysttransL&T%20Transcript%20Q2FY24.pdf', 2024, 2], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2024AnalysttransL&T%20Q1FY24%20Earnings%20Call%20Transcript.pdf', 2024, 1], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2023AnalysttransL&T%20Transcript%20Q4FY23.pdf', 2023, 4], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2023AnalysttransL&T%20Earnings%20Call%20Transcript%20Q3FY23.pdf', 2023, 3], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2022AnalysttransL&T%20Q2FY22%20Earnings%20Call%20Transcript.pdf', 2022, 2], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2022AnalysttransEarnings%20Call%20transcripts%20Q1%20FY22.pdf', 2022, 1], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2021AnalysttransEarning%20Call%20Transcript%20Q3FY21.pdf', 2021, 3], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2021AnalysttransQ1%20FY21%20Earnings%20Call%20Transcript.pdf', 2021, 1], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2020AnalysttransQ4%20FY20%20Earnings%20Call%20Transcript.pdf', 2020, 4], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2020AnalysttransLT-Earnings-Jan22-2020.pdf', 2020, 3], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2021AnalysttransQ2%20FY21%20Earnings%20Call%20Transcript.pdf', 2021, 2], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2020AnalysttransLT-Transcript-Q1%20FY20.pdf', 2020, 1], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2021AnalysttransEarnings%20Call%20Transripts%20-%20Q4FY21.pdf', 2021, 4], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2019AnalysttransLNT%20Transcript%20Earnings%20ConCall%2025Jan2019.pdf', 2019, 3], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2019AnalysttransL&T%20Q2FY19%20Conference%20Call%20Transcript.pdf', 2019, 2], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2019AnalysttransQ1FY19%20Transcript%20.pdf', 2019, 1], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2018AnalysttransLNT%20Q3FY18%20Transcript.pdf', 2018, 3], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2018AnalysttransEarnings%20call%20transcript-%20Q2%20FY18.pdf', 2018, 2], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2018AnalysttransEarnings%20Call%20Transcript%20Q1%20FY18.pdf', 2018, 1], ['https://investors.larsentoubro.com/upload/Analysttrans/FY2024AnalysttransL&T%20Transcript%20Q2FY24.pdf', 2024, 2]]"
43,43,KOTAKBANK,[]
44,44,JSWSTEEL,"[['https://www.jswsteel.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2023-24/Q2/JSWSteel-call-transcript-2Q-2024.pdf', 2024, 2], ['https://www.jswsteel.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2023-24/Q1/Q1-FY24-Earnings-call-transcript-Jul21-2023VF-v2.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c230e1ac-cc81-4547-9716-b94ffb48e92e.pdf', 2022, 2], ['https://www.jswsteel.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2021-22/Q1/JSW_Steel_Q1_FY22_Earnings_Transcript.pdf', 2022, 1], ['https://www.jswsteel.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2020-21/Q4/JSWSteel-Q4%20FY21%20Earnings%20call%20Transcript.pdf', 2021, 4], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2020-21/Q3/JSW_Steel_Q3FY21_Earnings_Call_transcript.pdf', 2021, 3], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2020-21/Q2/JSWSteel-Q2FY-21-Transcript-Oct23-2020.pdf', 2021, 2], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2020-21/Q1/JSWSteel-Q1%20FY21%20results%20transcript.pdf', 2021, 1], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2019-20/Q4/JSW%20Steel_Q4FY20%20Transcript.pdf', 2020, 4], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2019-20/q3/JSWSteel_Q3-FY20-Transcript-24Jan-2020.pdf', 2020, 3], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2019-20/q2/JSWSteel-Q2-FY-20-Earnings-Transcript.pdf', 2020, 2], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2019-20/q1/Q1-FY2020_JSWSteel-26Jul-2019.pdf', 2020, 1], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2018-19/Q4/Transcript_Q4_19.pdf', 2019, 4], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2018-19/Q3/JSWSteel-Q3-FY2019_Call_Transcript.pdf', 2019, 3], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2018-19/Q2/JSWSteel-Q2-FY-19-Earnings-Transcript.pdf', 2019, 2], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2018-19/Q1/Q1_FY19_Transcript_25July_2018.pdf', 2019, 1], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2017-18/Q4/Q4FY2018_Call_Transcript.pdf', 2018, 4], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2017-18/Q3/JSW%20Steel%20Q3%20FY18%20results%20call%20transcript.pdf', 2018, 3], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2017-18/Q2/JSW%20Steel%20Q2%20FY18%20results%20call%20transcript.pdf', 2018, 2], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2017-18/Q1/JSW%20Steel%20-%201QFY18%20results%20conference%20call%20transcript.pdf', 2018, 1], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2016-17/Q4/JSW%20Steel%20-%204QFY17%20results%20conference%20call%20transcript.pdf', 2017, 4], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Corporate%20Announcement/JSW%20Steel_3QFY17%20results%20conference%20call%20transcript.pdf', 2017, 3], ['https://www.jsw.in/sites/default/files/assets/Transcript_JSW_Steel_-_2QFY17_Earning_Call_Transcript.pdf', 2017, 2], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2016-17/Q1/JSW%20Steel%20-%201QFY17%20Earning%20Call%20Transcript-040816.pdf', 2017, 1], ['https://www.jsw.in/sites/default/files/assets/industry/steel/IR/Financial%20Performance/Financials/2015-16/Q3%20Transcript%2016.pdf', 2016, 3]]"
45,45,JINDALSTEL,[]
46,46,ITC,[]
47,47,INDIGO,[]
48,48,INFY,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/3c3e2ca9-f0a0-4aa3-a03f-01864f720f74.pdf', 2024, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5bbf010d-5cd7-4d88-a75f-28e72e22c6ab.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=318c3091-9847-46ea-b9ae-1a54441e99e6.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c94d45c5-a44a-49d9-89af-6ef6532c4a30.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=01712d63-9662-4355-8b54-0534f66678d8.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=48580c91-e22d-4d3c-aa9f-56c255914c14.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=55d91053-dd92-4ca3-bd1d-4e419043f37a.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c07b78e8-687e-47ef-a212-41f9057b81ea.pdf', 2022, 4], ['https://www.infosys.com/investors/reports-filings/quarterly-results/2020-2021/q3/documents/transcripts/earningscall.pdf', 2021, 3]]"
49,49,NAUKRI,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/803bb141-3093-4604-884a-07b22b873b3e.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5099b31a-6930-48fc-8750-a88d6277bba4.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fe67ae0d-d3dd-4f50-a6d1-85bc8c0723d3.pdf', 2022, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3bcf4ee5-7bd9-4194-882e-51eca4e301e0.pdf', 2022, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bfe54e4e-a9fe-4e45-8d70-50898970846f.pdf', 2022, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=249e54db-fcd5-447b-860c-0812adba8924.pdf', 2022, 1]]"
50,50,INDUSINDBK,"[['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2023-2024/Quarter1/Analyst-Call-Transcript-Q1FY24.pdf', 2024, 1], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2022-2023/Quarter4/Analyst-Call-Transcript-Q4FY23.pdf', 2023, 4], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2022-2023/Quarter3/IndusInd_Bank_Earnings_Call_Q3FY23_20230118.pdf', 2023, 3], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2022-2023/Quarter2/IndusInd-Bank-Earnings-Call-Q2FY23-20221019.pdf', 2023, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2022-2023/Quarter1/IndusInd-Bank-Earnings-Call-Q1FY23-20220720.pdf', 2023, 1], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2021-2022/Quarter4/IndusInd-Bank-Earnings-Call-Q4FY22-29042022.pdf', 2022, 4], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2021-2022/Quarter3/IndusIndBank-EarningsCall_Q3FY22_20220129.pdf', 2022, 3], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2021-2022/Quarter2/IBLQ2FY22AnalystCallTranscript.pdf', 2022, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2020-2021/Quarter1/TranscriptAnalystCallQ1FY21.pdf', 2021, 1], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2019-2020/Quarter2/TranscriptAnalystCall-Q2FY20.pdf', 2020, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2018-2019/Quarter4/transcript-analyst-meet-Q4FY19.pdf', 2019, 4], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2018-2019/Quarter3/transcript-analyst-call-Q3FY19.pdf', 2019, 3], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2018-2019/Quarter2/IndusIndBank-AnalystCall-Nov01-2018.pdf', 2019, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2017-2018/Quarter4/Analyst-call-transcript-Q4-FY18.pdf', 2018, 4], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2017-2018/Quarter3/analyst-call-transcript-q3fy18.pdf', 2018, 3], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2017-2018/Quarter2/analyst-call-transcript-q2fy18.pdf', 2018, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2016-2017/Quarter3/Q3FY17-conference-call-transcript.pdf', 2017, 3], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2016-2017/Quarter2/Q2FY17-conference-call-transcript.pdf', 2017, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2015-2016/Quarter4/Analyst-Call-Transcript-Q4FY16.pdf', 2016, 4]]"
51,51,IRCTC,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/4d3759a3-bfc6-4be9-a2db-e0be3e1c84b1.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3e827b42-d576-468f-8af5-30ec2b80fc63.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=99fb5b58-adc3-4649-9803-017ff8263824.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=92072edb-d87d-42d7-a3a5-7fa2411e66ca.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=da37edde-b801-4ced-83c5-5e9cc0738800.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09d903f5-a867-4ab4-9bcd-5e250cf7b043.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=68e7c446-14b4-46eb-aea9-35003e234b77.pdf', 2022, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3a30fa78-2527-4abc-83e8-7e46cdd10d28.pdf', 2022, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=47827dc1-0e81-4234-b5cc-5180dba635be.pdf', 2022, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=461e6570-d5ef-4eef-ad4e-ffbed3b62ca1.pdf', 2022, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6cba26dc-31ca-4417-8b70-3c3233f39393.pdf', 2021, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=af98258c-b6cc-490a-9499-366a346c8260.pdf', 2021, 3]]"
52,52,IOC,"[['https://iocl.com/download/Concall-TranscriptQ1-FY19.pdf', 2018, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=D113B473_756D_42CE_99E8_2904EAC55C7E_170903.pdf', 2017, 2]]"
53,53,ICICIPRULI,"[['https://www.iciciprulife.com/content/dam/icicipru/about-us/BusinessPresentations/FY2022/Call-Transcript-Q1-FY2022.pdf', 2022, 1], ['https://www.iciciprulife.com/content/dam/icicipru/about-us/BusinessPresentations/FY2019/Opening_remarks_Q1FY2019.pdf', 2019, 1], ['https://www.iciciprulife.com/content/dam/icicipru/about-us/BusinessPresentations/FY2018/Transcription-of-ICICI-Prudential-Life-Insurance-Result-final.pdf', 2018, 1], ['https://www.iciciprulife.com/content/dam/icicipru/about-us/BusinessPresentations/FY2017/Full_transcript_icicipru_Q4FY2017.pdf', 2017, 4], ['https://www.iciciprulife.com/content/dam/icicipru/about-us/BusinessPresentations/FY2017/Full_Transcript_ICICI%20Pru_Q3Fy17.pdf', 2017, 3]]"
54,54,ICICIGI,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ca020d45-6a63-4c6c-8c08-466613095b49.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=87679f05-67d5-4519-9ab4-b4a217ba23b3.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=af4e470a-a94e-4d61-a224-56bd1a14630b.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a233b7d5-0874-445e-b88c-72943381b50d.pdf', 2022, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=091d2ce7-d423-4e7d-bf88-f0bc764800d8.pdf', 2022, 3]]"
55,55,ICICIBANK,"[['https://www.icicibank.com/content/dam/icicibank/india/managed-assets/docs/about-us/2024/2023-10-icici-bank-transcript-for-analyst-call-held-on-october-21-2023.pdf', 2024, 2], ['https://www.icicibank.com/content/dam/icicibank/india/managed-assets/images/about-us/investor/quarterly-financial-results/2023/2023_07_ICICI-Bank-Transcript-for-Analyst-Call-held-on-July-22-2023.pdf', 2024, 1], ['https://www.icicibank.com/content/dam/icicibank/india/managed-assets/images/about-us/investor/quarterly-financial-results/2023/2023_04_q4-2023_earnings-call-transcript.pdf', 2023, 4], ['https://www.icicibank.com/content/dam/icicibank/india/managed-assets/images/about-us/investor/quarterly-financial-results/2023/2023_01_q3-2023_earnings-call-transcript.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00f6cc4e-42da-4f40-8c52-a54acd04456e.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c0f4a75f-8301-438a-845d-f6d2ca93a375.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f0855e7-7cd9-436f-91e7-4671e9d5b8d7.pdf', 2022, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=24632c16-481c-4072-8d31-a1f2cb1e3fb5.pdf', 2022, 2]]"
56,56,HINDUNILVR,[]
57,57,HAL,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2560c6fe-eba7-48fd-85e2-8458df6f6b4d.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fecf3e40-6c9d-4907-9d62-fbc852c6f8fa.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=107f3ace-386e-44bf-9d5e-0cc5b24cb40b.pdf', 2022, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0132cb07-c2c8-4c1b-ad44-f375f4b440ad.pdf', 2020, 4]]"
58,58,HINDALCO,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8176fc01-e8f0-4108-b1f8-c720904d6cc4.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2f5edb7-36b7-4983-81bd-46219984f822.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ba80013d-9287-4589-820f-64b55c7a7968.pdf', 2023, 4], ['http://hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q3fy22-feb-2022.pdf', 2022, 3], ['http://hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q2fy22.pdf', 2022, 2], ['http://www.hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q4fy21-may2021.pdf', 2021, 4], ['http://www.hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q3fy21-feb20121.pdf', 2021, 3], ['http://www.hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q2fy21-nov2020.pdf', 2021, 2], ['http://www.hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q4%20fy20-june12-2020.pdf', 2020, 4], ['http://www.hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-feb12-2020.pdf', 2020, 3], ['http://www.hindalco.com/upload/pdf/hindalco-Q2%20FY20-earning-confcall-transcript-11Nov2019.pdf', 2020, 2], ['http://www.hindalco.com/upload/pdf/hindalco-earning-concall-transcript-aug-09-2019.pdf', 2020, 1], ['http://www.hindalco.com/upload/pdf/hindalco-earnings-concall-transcript%20-16may2019.pdf', 2019, 4], ['http://www.hindalco.com/upload/pdf/Hindalco_Q3%20FY19_concall%20-transcript_12Feb-2019.pdf', 2019, 3], ['http://www.hindalco.com/upload/pdf/transcript-hindalco-earnings%20Concall_Q2%20FY19_02Nov-2018.pdf', 2019, 2], ['http://www.hindalco.com/upload/pdf/Hindalco-Q1FY19-earnings-concall-transcriot-10Aug-2018.pdf', 2019, 1], ['http://www.hindalco.com/upload/pdf/Q4FY18-hindalco-earnings-concall-transcript-16May18.pdf', 2018, 4], ['http://www.hindalco.com/upload/pdf/hindalco-q3fy18-earning-script.pdf', 2018, 3], ['http://www.hindalco.com/upload/pdf/earnings-call-transcript-q1fy18.pdf', 2018, 1], ['http://www.hindalco.com/upload/pdf/Hindalco-call-transcript-Q4%20FY17.pdf', 2017, 4], ['http://www.hindalco.com/upload/pdf/Hindalco-call-transcript-q3fy17.pdf', 2017, 3], ['http://www.hindalco.com/upload/pdf/hindalco-earnings-call-transcript-12Nov16.pdf', 2017, 2], ['http://www.hindalco.com/upload/pdf/Hindalco-earnings-call-transcript-Aug-16.pdf', 2017, 1], ['http://www.hindalco.com/upload/pdf/hindalco_earnings_call_transcript_q4fy16.pdf', 2016, 4], ['http://www.hindalco.com/upload/pdf/hindalco_earnings_call_transcript_Q3_FY16.pdf', 2016, 3]]"
59,59,HEROMOTOCO,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4dbcfe7f-7a91-4ad3-97da-5a27bafaf7dd.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0eee3cab-c2dc-4022-94c8-1e0dddb8ca3b.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09fda3ec-5972-44d7-a34d-1a94cf9dd4c8.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=492a1488-c1f8-4603-88e7-7471d1aaa751.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4f7f0899-fec7-40a4-af48-c5dfdddcae74.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=892e2b49-a8eb-4851-aec9-75ad6ff93b71.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7398f5e9-491b-4535-8975-09f379e9cff4.pdf', 2022, 4], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20220219135419-Transcripts.pdf', 2022, 3], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20211120083331-Transcripts.pdf', 2022, 2], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20210819145011-Transcripts.pdf', 2022, 1], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20210510122906-Transcripts.pdf', 2021, 4], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20210212145747-Transcripts.pdf', 2021, 3], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20201109061825-Transcripts.pdf', 2021, 2], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20200824113106-Transcripts.pdf', 2021, 1], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20200623085552-Transcripts.pdf', 2020, 4], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20200304115347-Transcripts.pdf', 2020, 3], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20191101104618-Transcripts-Q2.pdf', 2020, 2], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20190809122700-Transcripts-Q1.pdf', 2020, 1], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/Hero-MotoCorp-Q4-FY19-Transcript.pdf', 2019, 4], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/Hero-MotoCorp-Q3-FY19-Transcript.pdf', 2019, 3], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/Hero-MotoCorp-Q1-FY19-Conference-Call.pdf', 2019, 1], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/09042018-HeroMotoCorp-Q4-FY18-Investor-Call-Transcript.pdf', 2018, 4], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20180206-HeroMotoCorp-Q3-FY18-Investor-Call-Transcript.pdf', 2018, 3]]"
60,60,HDFCLIFE,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2062a5b4-e92f-4e65-87ff-1eab03e7099d.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=588b0a1b-f170-4b43-b876-5b4bfd65b393.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d47d25a4-677b-4e03-b74e-99e33ed5a59c.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c1cd50f-79e9-4693-9465-bd3b8f4e8c25.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=37f143db-eb6b-435c-86ac-731395b6335a.pdf', 2023, 1]]"
61,61,HDFCBANK,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d34bd589-124e-40f2-80b5-82f360a98639.pdf', 2024, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d420b35c-488c-4ea9-84ca-6183de7e29f4.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=57e720ab-83b3-4b34-bb81-0c364e88c938.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=42e79ecc-a641-4f9d-8fdc-a4dde6cefb16.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e9327050-8f62-42f3-a539-bd91f156647d.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5ad442e-6916-47c7-ac65-c42c31df289f.pdf', 2022, 4]]"
62,62,HCLTECH,[]
